# State variable;end value;
SystemicComponent.aortic_arch_C64.volume,7.898e-06,stateInit
SystemicComponent.aortic_arch_C94.q_in,3.069e-05,stateInit
SystemicComponent.aortic_arch_C94.volume,4.347e-05,stateInit
SystemicComponent.thoracic_aorta_C96.q_in,4.069e-05,stateInit
SystemicComponent.thoracic_aorta_C96.volume,7.817e-06,stateInit
SystemicComponent.thoracic_aorta_C100.q_in,4.239e-05,stateInit
SystemicComponent.thoracic_aorta_C100.volume,6.017e-06,stateInit
SystemicComponent.thoracic_aorta_C104.q_in,4.366e-05,stateInit
SystemicComponent.thoracic_aorta_C104.volume,1.136e-05,stateInit
SystemicComponent.thoracic_aorta_C108.q_in,4.584e-05,stateInit
SystemicComponent.thoracic_aorta_C108.volume,3.733e-06,stateInit
SystemicComponent.thoracic_aorta_C112.q_in,4.654e-05,stateInit
SystemicComponent.thoracic_aorta_C112.volume,6.229e-05,stateInit
SystemicComponent.abdominal_aorta_C114.q_in,4.659e-05,stateInit
SystemicComponent.abdominal_aorta_C114.volume,1.287e-06,stateInit
SystemicComponent.abdominal_aorta_C136.q_in,3.405e-05,stateInit
SystemicComponent.abdominal_aorta_C136.volume,5.407e-06,stateInit
SystemicComponent.abdominal_aorta_C164.q_in,2.461e-05,stateInit
SystemicComponent.abdominal_aorta_C164.volume,1.605e-06,stateInit
SystemicComponent.abdominal_aorta_C176.q_in,1.325e-05,stateInit
SystemicComponent.abdominal_aorta_C176.volume,4.317e-06,stateInit
SystemicComponent.abdominal_aorta_C188.q_in,1.929e-06,stateInit
SystemicComponent.abdominal_aorta_C188.volume,1.728e-05,stateInit
SystemicComponent.abdominal_aorta_C192.q_in,1.251e-06,stateInit
SystemicComponent.abdominal_aorta_C192.volume,1.073e-05,stateInit
SystemicComponent.celiac_trunk_C116.volume,3.406e-04,stateInit
SystemicComponent.celiac_trunk_C116.phi_delayed,2.538e-01,stateInit
SystemicComponent.renal_L166.volume,3.077e-04,stateInit
SystemicComponent.renal_L166.phi_delayed,2.538e-01,stateInit
SystemicComponent.renal_R178.volume,3.049e-04,stateInit
SystemicComponent.renal_R178.phi_delayed,2.538e-01,stateInit
SystemicComponent.common_iliac_R216.q_in,3.993e-07,stateInit
SystemicComponent.common_iliac_R216.volume,8.856e-06,stateInit
SystemicComponent.internal_iliac_T1_R218.volume,1.674e-04,stateInit
SystemicComponent.internal_iliac_T1_R218.phi_delayed,2.538e-01,stateInit
SystemicComponent.external_iliac_R220.q_in,-5.601e-06,stateInit
SystemicComponent.external_iliac_R220.volume,4.950e-06,stateInit
SystemicComponent.femoral_R222.q_in,-4.916e-06,stateInit
SystemicComponent.femoral_R222.volume,1.411e-06,stateInit
SystemicComponent.profundus_T2_R224.volume,1.921e-04,stateInit
SystemicComponent.profundus_T2_R224.phi_delayed,2.538e-01,stateInit
SystemicComponent.femoral_R226.q_in,-1.123e-05,stateInit
SystemicComponent.femoral_R226.volume,1.133e-05,stateInit
SystemicComponent.popliteal_R228.q_in,-2.056e-06,stateInit
SystemicComponent.popliteal_R228.volume,3.474e-06,stateInit
SystemicComponent.anterior_tibial_T3_R230.volume,2.536e-05,stateInit
SystemicComponent.anterior_tibial_T3_R230.phi_delayed,2.538e-01,stateInit
SystemicComponent.popliteal_R232.q_in,3.231e-07,stateInit
SystemicComponent.popliteal_R232.volume,1.785e-07,stateInit
SystemicComponent.tibiofibular_trunk_R234.q_in,4.097e-07,stateInit
SystemicComponent.tibiofibular_trunk_R234.volume,7.257e-07,stateInit
SystemicComponent.posterior_tibial_T4_R236.volume,2.755e-05,stateInit
SystemicComponent.posterior_tibial_T4_R236.phi_delayed,2.538e-01,stateInit
SystemicComponent.common_iliac_L194.q_in,4.955e-07,stateInit
SystemicComponent.common_iliac_L194.volume,8.469e-06,stateInit
SystemicComponent.internal_iliac_T1_L196.volume,1.674e-04,stateInit
SystemicComponent.internal_iliac_T1_L196.phi_delayed,2.538e-01,stateInit
SystemicComponent.external_iliac_L198.q_in,-5.504e-06,stateInit
SystemicComponent.external_iliac_L198.volume,4.949e-06,stateInit
SystemicComponent.femoral_L200.q_in,-4.824e-06,stateInit
SystemicComponent.femoral_L200.volume,1.411e-06,stateInit
SystemicComponent.profundus_T2_L202.volume,1.921e-04,stateInit
SystemicComponent.profundus_T2_L202.phi_delayed,2.538e-01,stateInit
SystemicComponent.femoral_L204.q_in,-1.114e-05,stateInit
SystemicComponent.femoral_L204.volume,1.133e-05,stateInit
SystemicComponent.popliteal_L206.q_in,-2.031e-06,stateInit
SystemicComponent.popliteal_L206.volume,3.474e-06,stateInit
SystemicComponent.anterior_tibial_T3_L208.volume,2.536e-05,stateInit
SystemicComponent.anterior_tibial_T3_L208.phi_delayed,2.538e-01,stateInit
SystemicComponent.popliteal_L210.q_in,3.262e-07,stateInit
SystemicComponent.popliteal_L210.volume,1.785e-07,stateInit
SystemicComponent.tibiofibular_trunk_L212.q_in,4.121e-07,stateInit
SystemicComponent.tibiofibular_trunk_L212.volume,7.257e-07,stateInit
SystemicComponent.posterior_tibial_T4_L214.volume,2.755e-05,stateInit
SystemicComponent.posterior_tibial_T4_L214.phi_delayed,2.538e-01,stateInit
SystemicComponent.subclavian_R28.q_in,4.281e-06,stateInit
SystemicComponent.subclavian_R28.volume,2.019e-06,stateInit
SystemicComponent.subclavian_R30.q_in,2.549e-06,stateInit
SystemicComponent.subclavian_R30.volume,2.652e-06,stateInit
SystemicComponent.axillary_R32.q_in,3.149e-06,stateInit
SystemicComponent.axillary_R32.volume,3.048e-06,stateInit
SystemicComponent.brachial_R34.q_in,3.587e-06,stateInit
SystemicComponent.brachial_R34.volume,4.468e-06,stateInit
SystemicComponent.ulnar_T2_R36.q_in,1.958e-06,stateInit
SystemicComponent.ulnar_T2_R36.volume,2.378e-07,stateInit
SystemicComponent.ulnar_T2_R42.volume,5.795e-05,stateInit
SystemicComponent.ulnar_T2_R42.phi_delayed,2.538e-01,stateInit
SystemicComponent.radial_T1_R44.volume,4.760e-05,stateInit
SystemicComponent.radial_T1_R44.phi_delayed,2.538e-01,stateInit
SystemicComponent.subclavian_L66.q_in,4.139e-06,stateInit
SystemicComponent.subclavian_L66.volume,4.814e-06,stateInit
SystemicComponent.subclavian_L78.q_in,2.976e-06,stateInit
SystemicComponent.subclavian_L78.volume,1.973e-06,stateInit
SystemicComponent.axillary_L80.q_in,3.368e-06,stateInit
SystemicComponent.axillary_L80.volume,3.056e-06,stateInit
SystemicComponent.brachial_L82.q_in,3.700e-06,stateInit
SystemicComponent.brachial_L82.volume,1.488e-06,stateInit
SystemicComponent.ulnar_T2_L84.q_in,1.966e-06,stateInit
SystemicComponent.ulnar_T2_L84.volume,2.378e-07,stateInit
SystemicComponent.ulnar_T2_L90.volume,5.793e-05,stateInit
SystemicComponent.ulnar_T2_L90.phi_delayed,2.538e-01,stateInit
SystemicComponent.radial_T1_L92.volume,5.045e-05,stateInit
SystemicComponent.radial_T1_L92.phi_delayed,2.538e-01,stateInit
SystemicComponent.common_carotid_R6_A.q_in,2.988e-07,stateInit
SystemicComponent.common_carotid_R6_A.volume,4.955e-06,stateInit
SystemicComponent.common_carotid_R6_B.q_in,1.994e-06,stateInit
SystemicComponent.common_carotid_R6_B.volume,4.225e-06,stateInit
SystemicComponent.common_carotid_R6_C.q_in,3.452e-06,stateInit
SystemicComponent.common_carotid_R6_C.volume,3.156e-06,stateInit
SystemicComponent.internal_carotid_R8_A.q_in,2.115e-06,stateInit
SystemicComponent.internal_carotid_R8_A.volume,1.254e-06,stateInit
SystemicComponent.internal_carotid_R8_B.q_in,2.297e-06,stateInit
SystemicComponent.internal_carotid_R8_B.volume,7.942e-07,stateInit
SystemicComponent.internal_carotid_R8_C.volume,6.853e-05,stateInit
SystemicComponent.internal_carotid_R8_C.phi_delayed,2.538e-01,stateInit
SystemicComponent.external_carotid_T2_R26.volume,6.880e-05,stateInit
SystemicComponent.external_carotid_T2_R26.phi_delayed,2.538e-01,stateInit
SystemicComponent.common_carotid_L48_A.q_in,-1.123e-06,stateInit
SystemicComponent.common_carotid_L48_A.volume,5.370e-06,stateInit
SystemicComponent.common_carotid_L48_B.q_in,5.903e-07,stateInit
SystemicComponent.common_carotid_L48_B.volume,4.708e-06,stateInit
SystemicComponent.common_carotid_L48_C.q_in,2.107e-06,stateInit
SystemicComponent.common_carotid_L48_C.volume,4.173e-06,stateInit
SystemicComponent.common_carotid_L48_D.q_in,3.455e-06,stateInit
SystemicComponent.common_carotid_L48_D.volume,3.376e-06,stateInit
SystemicComponent.internal_carotid_L50_A.q_in,2.126e-06,stateInit
SystemicComponent.internal_carotid_L50_A.volume,1.253e-06,stateInit
SystemicComponent.internal_carotid_L50_B.q_in,2.296e-06,stateInit
SystemicComponent.internal_carotid_L50_B.volume,7.936e-07,stateInit
SystemicComponent.internal_carotid_L50_C.volume,6.854e-05,stateInit
SystemicComponent.internal_carotid_L50_C.phi_delayed,2.538e-01,stateInit
SystemicComponent.external_carotid_T2_L62.volume,6.880e-05,stateInit
SystemicComponent.external_carotid_T2_L62.phi_delayed,2.538e-01,stateInit
SystemicComponent.vertebral_L2.volume,6.324e-05,stateInit
SystemicComponent.vertebral_L2.phi_delayed,2.538e-01,stateInit
SystemicComponent.vertebral_R272.volume,6.325e-05,stateInit
SystemicComponent.vertebral_R272.phi_delayed,2.538e-01,stateInit
SystemicComponent.superior_vena_cava_C2.volume,4.220e-06,stateInit
SystemicComponent.superior_vena_cava_C88.volume,7.276e-06,stateInit
SystemicComponent.inferior_vena_cava_C8.volume,6.332e-06,stateInit
SystemicComponent.hepatic_vein_T1_C10.volume,2.483e-06,stateInit
SystemicComponent.inferior_vena_cava_C12.volume,1.722e-05,stateInit
SystemicComponent.inferior_vena_cava_C16.volume,1.356e-05,stateInit
SystemicComponent.renal_vein_T1_R18.volume,3.999e-06,stateInit
SystemicComponent.inferior_vena_cava_C20.volume,9.463e-07,stateInit
SystemicComponent.renal_vein_T1_L22.volume,3.536e-06,stateInit
SystemicComponent.inferior_vena_cava_C24.volume,3.788e-05,stateInit
SystemicComponent.common_iliac_vein_L56.volume,9.335e-06,stateInit
SystemicComponent.common_iliac_vein_L56.open,1.000e+00,bool
SystemicComponent.common_iliac_vein_R26.volume,8.578e-06,stateInit
SystemicComponent.common_iliac_vein_R26.open,1.000e+00,bool
SystemicComponent.external_iliac_vein_R28.volume,1.252e-06,stateInit
SystemicComponent.internal_iliac_vein_T1_R30.volume,5.366e-06,stateInit
SystemicComponent.external_iliac_vein_R32.volume,1.459e-05,stateInit
SystemicComponent.femoral_vein_R34.volume,6.343e-07,stateInit
SystemicComponent.femoral_vein_R38.volume,5.040e-06,stateInit
SystemicComponent.profunda_femoris_vein_T2_R40.volume,1.429e-05,stateInit
SystemicComponent.femoral_vein_R42.volume,3.592e-05,stateInit
SystemicComponent.femoral_vein_R46.volume,1.978e-06,stateInit
SystemicComponent.popliteal_vein_R48.volume,8.088e-06,stateInit
SystemicComponent.anterior_tibial_vein_T4_R50.volume,2.889e-06,stateInit
SystemicComponent.popliteal_vein_R52.volume,1.800e-06,stateInit
SystemicComponent.posterior_tibial_vein_T6_R54.volume,3.711e-06,stateInit
SystemicComponent.external_iliac_vein_L58.volume,1.254e-06,stateInit
SystemicComponent.internal_iliac_vein_T1_L60.volume,5.522e-06,stateInit
SystemicComponent.external_iliac_vein_L62.volume,1.432e-05,stateInit
SystemicComponent.femoral_vein_L64.volume,7.417e-07,stateInit
SystemicComponent.femoral_vein_L68.volume,5.041e-06,stateInit
SystemicComponent.profunda_femoris_vein_T2_L70.volume,1.429e-05,stateInit
SystemicComponent.femoral_vein_L72.volume,3.592e-05,stateInit
SystemicComponent.femoral_vein_L76.volume,1.978e-06,stateInit
SystemicComponent.popliteal_vein_L78.volume,8.087e-06,stateInit
SystemicComponent.anterior_tibial_vein_T4_L80.volume,2.889e-06,stateInit
SystemicComponent.popliteal_vein_L82.volume,1.800e-06,stateInit
SystemicComponent.posterior_tibial_vein_T6_L84.volume,3.711e-06,stateInit
SystemicComponent.brachiocephalic_vein_R90.volume,8.564e-06,stateInit
SystemicComponent.brachiocephalic_vein_R90.open,1.000e+00,bool
SystemicComponent.brachiocephalic_vein_L124.volume,1.608e-05,stateInit
SystemicComponent.brachiocephalic_vein_L124.open,1.000e+00,bool
SystemicComponent.vertebral_vein_R92.volume,5.580e-06,stateInit
SystemicComponent.brachiocephalic_vein_R94.volume,1.942e-06,stateInit
SystemicComponent.subclavian_vein_R96.volume,9.446e-07,stateInit
SystemicComponent.internal_jugular_vein_R122.volume,3.744e-05,stateInit
SystemicComponent.external_jugular_vein_R98.volume,2.748e-06,stateInit
SystemicComponent.subclavian_vein_R100.volume,3.867e-06,stateInit
SystemicComponent.axillary_vein_R102.volume,1.363e-05,stateInit
SystemicComponent.brachial_vein_R104.volume,2.914e-06,stateInit
SystemicComponent.brachial_vein_R114.volume,2.662e-06,stateInit
SystemicComponent.brachial_vein_R108.volume,4.070e-07,stateInit
SystemicComponent.ulnar_vein_T7_R110.volume,3.796e-06,stateInit
SystemicComponent.brachial_vein_R118.volume,2.597e-07,stateInit
SystemicComponent.radial_vein_T3_R120.volume,2.509e-06,stateInit
SystemicComponent.vertebral_vein_L126.volume,5.227e-06,stateInit
SystemicComponent.brachiocephalic_vein_L128.volume,9.829e-07,stateInit
SystemicComponent.subclavian_vein_L130.volume,8.413e-07,stateInit
SystemicComponent.internal_jugular_vein_L156.volume,2.280e-05,stateInit
SystemicComponent.external_jugular_vein_L132.volume,2.700e-06,stateInit
SystemicComponent.subclavian_vein_L134.volume,3.775e-06,stateInit
SystemicComponent.axillary_vein_L136.volume,1.381e-05,stateInit
SystemicComponent.brachial_vein_L138.volume,2.923e-06,stateInit
SystemicComponent.brachial_vein_L148.volume,2.691e-06,stateInit
SystemicComponent.brachial_vein_L142.volume,4.083e-07,stateInit
SystemicComponent.ulnar_vein_T7_L144.volume,3.800e-06,stateInit
SystemicComponent.brachial_vein_L152.volume,2.626e-07,stateInit
SystemicComponent.radial_vein_T3_L154.volume,2.532e-06,stateInit
SystemicComponent.mesenteric_artery.q_in,9.368e-06,stateInit
SystemicComponent.mesenteric_artery.volume,6.631e-06,stateInit
SystemicComponent.splanchnic_tissue.volume,2.470e-04,stateInit
SystemicComponent.splanchnic_tissue.phi_delayed,2.538e-01,stateInit
SystemicComponent.splanchnic_vein.volume,2.077e-05,stateInit
SystemicComponent.coronary_arteries.q_in,3.041e-06,stateInit
SystemicComponent.coronary_arteries.volume,3.727e-08,stateInit
SystemicComponent.cardiac_tissue.volume,1.123e-04,stateInit
SystemicComponent.cardiac_tissue.phi_delayed,2.538e-01,stateInit
SystemicComponent.coronary_veins.volume,5.926e-08,stateInit
SystemicComponent.brachial_L82_HeartLevel.q_in,3.723e-06,stateInit
SystemicComponent.brachial_L82_HeartLevel.volume,2.996e-06,stateInit
heartComponent.tricuspidValve.lastChange,0.000e+00,discrete
heartComponent.tricuspidValve.open,1.000e+00,bool
heartComponent.pulmonaryValve.lastChange,0.000e+00,discrete
heartComponent.pulmonaryValve.open,0.000e+00,bool
heartComponent.pulmonaryValve.Pout_pulse,0.000e+00,discrete
heartComponent.pulmonaryValve.Pout_max,0.000e+00,discrete
heartComponent.pulmonaryValve.Pout_min,0.000e+00,discrete
heartComponent.pulmonaryValve.BP_max,0.000e+00,stateInit
heartComponent.pulmonaryValve.BP_min,2.660e+04,stateInit
heartComponent.pulmonaryValve.Ts,1.000e+00,discrete
heartComponent.pulmonaryValve.Td,0.000e+00,discrete
heartComponent.pulmonaryValve.T0,0.000e+00,discrete
heartComponent.pulmonaryValve.T0_cycle,-1.000e+03,discrete
heartComponent.pulmonaryValve.CO_acc,0.000e+00,stateInit
heartComponent.pulmonaryValve.CO,0.000e+00,discrete
heartComponent.mitralValve.lastChange,0.000e+00,discrete
heartComponent.mitralValve.open,1.000e+00,bool
heartComponent.mitralValve.Pout_pulse,0.000e+00,discrete
heartComponent.mitralValve.Pout_max,0.000e+00,discrete
heartComponent.mitralValve.Pout_min,0.000e+00,discrete
heartComponent.mitralValve.BP_max,1.113e+03,stateInit
heartComponent.mitralValve.BP_min,9.422e+02,stateInit
heartComponent.mitralValve.Ts,1.000e+00,discrete
heartComponent.mitralValve.Td,0.000e+00,discrete
heartComponent.mitralValve.T0,0.000e+00,discrete
heartComponent.mitralValve.T0_cycle,-1.000e+03,discrete
heartComponent.mitralValve.CO_acc,5.948e-05,stateInit
heartComponent.mitralValve.CO,0.000e+00,discrete
heartComponent.aorticValve.lastChange,0.000e+00,discrete
heartComponent.aorticValve.open,0.000e+00,bool
heartComponent.aorticValve.Pout_pulse,0.000e+00,discrete
heartComponent.aorticValve.Pout_max,0.000e+00,discrete
heartComponent.aorticValve.Pout_min,0.000e+00,discrete
heartComponent.aorticValve.BP_max,1.505e+04,stateInit
heartComponent.aorticValve.BP_min,1.153e+04,stateInit
heartComponent.aorticValve.Ts,1.000e+00,discrete
heartComponent.aorticValve.Td,0.000e+00,discrete
heartComponent.aorticValve.T0,0.000e+00,discrete
heartComponent.aorticValve.T0_cycle,-1.000e+03,discrete
heartComponent.aorticValve.CO_acc,9.141e-05,stateInit
heartComponent.aorticValve.CO,0.000e+00,discrete
heartComponent.ventricles.LV_wall.ym,3.301e+00,stateInit
heartComponent.ventricles.LV_wall.SL,1.939e+00,stateInit
heartComponent.ventricles.SEP_wall.SL,1.981e+00,stateInit
heartComponent.ventricles.RV_wall.SL,1.891e+00,stateInit
heartComponent.ventricles.calciumMechanics.time0,-1.000e+60,discrete
heartComponent.ventricles.V_LV,9.675e-05,stateInit
heartComponent.ventricles.V_RV,8.857e-05,stateInit
heartComponent.ventricles.currentWork_LV,1.315e+00,stateInit
heartComponent.ventricles.power_LV,0.000e+00,discrete
heartComponent.ventricles.currentWork_RV,2.344e-01,stateInit
heartComponent.ventricles.power_RV,0.000e+00,discrete
heartComponent.ra.volume,8.825e-06,stateInit
heartComponent.ra.currentWork,8.027e+00,stateInit
heartComponent.ra.work,0.000e+00,discrete
heartComponent.la.volume,1.980e-05,stateInit
heartComponent.la.currentWork,3.524e-01,stateInit
heartComponent.la.work,0.000e+00,discrete
heartComponent.idealValve_deactivable.open,1.000e+00,bool
heartComponent.idealValve_deactivable1.open,1.000e+00,bool
heartComponent.sa_node.t0_last,1.000e+00,discrete
heartComponent.sa_node.HR_true,1.000e+00,discrete
heartComponent.sa_node.cardiac_cycle,8.849e-01,stateInit
heartComponent.sa_node.time0,-1.000e+00,discrete
heartComponent.calciumMechanics.time0,-1.000e+60,discrete
pulmonaryComponent.c_pa.volume,2.055e-05,stateInit
pulmonaryComponent.c_pv.volume,0.000e+00,stateInit2
brachial_pressure_systolic_i,0.000e+00,stateInit
brachial_pressure_diastolic_i,0.000e+00,stateInit
brachial_pressure_int,0.000e+00,stateInit
SV_i,0.000e+00,stateInit
SRV_i,0.000e+00,stateInit
q_exercised_avg,0.000e+00,stateInit
